"geometry","time","species","relative_x","value"
"AR 1.29 - 0.5x",10,"cdc42_act",0.61,1.94571129319255
"AR 1.29 - 0.5x",10,"cdc42_act",0.63,1.96892916011633
"AR 1.29 - 0.5x",10,"cdc42_act",0.65,1.98865648459802
"AR 1.29 - 0.5x",10,"cdc42_act",0.67,2.00680573744374
"AR 1.29 - 0.5x",10,"cdc42_act",0.69,2.02427745200671
"AR 1.29 - 0.5x",10,"cdc42_act",0.71,2.04769474368688
"AR 1.29 - 0.5x",10,"cdc42_act",0.73,2.06613583921968
"AR 1.29 - 0.5x",10,"cdc42_act",0.75,2.08534717096653
"AR 1.29 - 0.5x",10,"cdc42_act",0.77,2.10469426303449
"AR 1.29 - 0.5x",10,"cdc42_act",0.79,2.12667541299699
"AR 1.29 - 0.5x",10,"cdc42_act",0.81,2.15742075336797
"AR 1.29 - 0.5x",10,"cdc42_act",0.83,2.18161445815859
"AR 1.29 - 0.5x",10,"cdc42_act",0.85,2.20693857323339
"AR 1.29 - 0.5x",10,"cdc42_act",0.87,2.2340586030829
"AR 1.29 - 0.5x",10,"cdc42_act",0.89,2.26181880242635
"AR 1.29 - 0.5x",10,"cdc42_act",0.91,2.29936175271968
"AR 1.29 - 0.5x",10,"cdc42_act",0.93,2.3285586163836
"AR 1.29 - 0.5x",10,"cdc42_act",0.95,2.35460268133041
"AR 1.29 - 0.5x",10,"cdc42_act",0.97,2.38113686293817
"AR 1.29 - 0.5x",10,"cdc42_act",0.99,2.40224282738179
"AR 1.29 - 0.5x",10,"Rac_act",0.01,1.12927054832263
"AR 1.29 - 0.5x",10,"Rac_act",0.03,1.14728193201309
"AR 1.29 - 0.5x",10,"Rac_act",0.05,1.16836900044288
"AR 1.29 - 0.5x",10,"Rac_act",0.07,1.19002448986068
"AR 1.29 - 0.5x",10,"Rac_act",0.09,1.2133466289772
"AR 1.29 - 0.5x",10,"Rac_act",0.11,1.24438385063834
"AR 1.29 - 0.5x",10,"Rac_act",0.13,1.26748570642303
"AR 1.29 - 0.5x",10,"Rac_act",0.15,1.29292499277743
"AR 1.29 - 0.5x",10,"Rac_act",0.17,1.3180548793016
"AR 1.29 - 0.5x",10,"Rac_act",0.19,1.34766375842799
"AR 1.29 - 0.5x",10,"Rac_act",0.21,1.39464179300594
"AR 1.29 - 0.5x",10,"Rac_act",0.23,1.43577830684617
"AR 1.29 - 0.5x",10,"Rac_act",0.25,1.48695755878344
"AR 1.29 - 0.5x",10,"Rac_act",0.27,1.55228123621955
"AR 1.29 - 0.5x",10,"Rac_act",0.29,1.65469608100998
"AR 1.29 - 0.5x",10,"Rac_act",0.31,1.86777407741541
"AR 1.29 - 0.5x",10,"Rac_act",0.33,2.10421262295447
"AR 1.29 - 0.5x",10,"Rac_act",0.35,2.43102812908496
"AR 1.29 - 0.5x",10,"Rac_act",0.37,2.82989758858274
"AR 1.29 - 0.5x",10,"Rac_act",0.39,3.20230730997848
"AR 1.29 - 0.5x",10,"Rac_act",0.41,3.66940591713827
"AR 1.29 - 0.5x",10,"Rac_act",0.43,3.93301636467499
"AR 1.29 - 0.5x",10,"Rac_act",0.45,4.16957431343245
"AR 1.29 - 0.5x",10,"Rac_act",0.47,4.3727587801771
"AR 1.29 - 0.5x",10,"Rac_act",0.49,4.55230153107789
"AR 1.29 - 0.5x",10,"Rac_act",0.51,4.80018338260474
"AR 1.29 - 0.5x",10,"Rac_act",0.53,4.96511973718037
"AR 1.29 - 0.5x",10,"Rac_act",0.55,5.11032031552869
"AR 1.29 - 0.5x",10,"Rac_act",0.57,5.23456883903099
"AR 1.29 - 0.5x",10,"Rac_act",0.59,5.33618419897076
"AR 1.29 - 0.5x",10,"Rac_act",0.61,5.44265539419211
"AR 1.29 - 0.5x",10,"Rac_act",0.63,5.49733122996854
"AR 1.29 - 0.5x",10,"Rac_act",0.65,5.5431008310192
"AR 1.29 - 0.5x",10,"Rac_act",0.67,5.58423253217526
"AR 1.29 - 0.5x",10,"Rac_act",0.69,5.62348539720309
"AR 1.29 - 0.5x",10,"Rac_act",0.71,5.67659284471881
"AR 1.29 - 0.5x",10,"Rac_act",0.73,5.71981727281994
"AR 1.29 - 0.5x",10,"Rac_act",0.75,5.76606667169499
"AR 1.29 - 0.5x",10,"Rac_act",0.77,5.81270182821248
"AR 1.29 - 0.5x",10,"Rac_act",0.79,5.87032212661066
"AR 1.29 - 0.5x",10,"Rac_act",0.81,5.95301453402519
"AR 1.29 - 0.5x",10,"Rac_act",0.83,6.01998641235623
"AR 1.29 - 0.5x",10,"Rac_act",0.85,6.09251449784712
"AR 1.29 - 0.5x",10,"Rac_act",0.87,6.17289428880887
"AR 1.29 - 0.5x",10,"Rac_act",0.89,6.2572907076103
"AR 1.29 - 0.5x",10,"Rac_act",0.91,6.37297133174758
"AR 1.29 - 0.5x",10,"Rac_act",0.93,6.46452726455126
"AR 1.29 - 0.5x",10,"Rac_act",0.95,6.54385071894353
"AR 1.29 - 0.5x",10,"Rac_act",0.97,6.62361284166336
"AR 1.29 - 0.5x",10,"Rac_act",0.99,6.68252811835725
"AR 1.29 - 0.5x",10,"Rho_act",0.01,2.03924848782325
"AR 1.29 - 0.5x",10,"Rho_act",0.03,2.04094490854339
"AR 1.29 - 0.5x",10,"Rho_act",0.05,2.04359407341824
"AR 1.29 - 0.5x",10,"Rho_act",0.07,2.04704323158549
"AR 1.29 - 0.5x",10,"Rho_act",0.09,2.05159188802258
"AR 1.29 - 0.5x",10,"Rho_act",0.11,2.05813398485767
"AR 1.29 - 0.5x",10,"Rho_act",0.13,2.06511479574591
"AR 1.29 - 0.5x",10,"Rho_act",0.15,2.07209928249755
"AR 1.29 - 0.5x",10,"Rho_act",0.17,2.08013384550505
"AR 1.29 - 0.5x",10,"Rho_act",0.19,2.08844753696335
"AR 1.29 - 0.5x",10,"Rho_act",0.21,2.09952269510087
"AR 1.29 - 0.5x",10,"Rho_act",0.23,2.10764407465579
"AR 1.29 - 0.5x",10,"Rho_act",0.25,2.11398213808106
"AR 1.29 - 0.5x",10,"Rho_act",0.27,2.11549604169614
"AR 1.29 - 0.5x",10,"Rho_act",0.29,2.10256245806048
"AR 1.29 - 0.5x",10,"Rho_act",0.31,2.0424873441055
"AR 1.29 - 0.5x",10,"Rho_act",0.33,1.9426197709244
"AR 1.29 - 0.5x",10,"Rho_act",0.35,1.78092069822783
"AR 1.29 - 0.5x",10,"Rho_act",0.37,1.5946094635242
"AR 1.29 - 0.5x",10,"Rho_act",0.39,1.44157301802423
"AR 1.29 - 0.5x",10,"Rho_act",0.41,1.26182502356081
"AR 1.29 - 0.5x",10,"Rho_act",0.43,1.16566471383384
"AR 1.29 - 0.5x",10,"Rho_act",0.45,1.07584703826717
"AR 1.29 - 0.5x",10,"Rho_act",0.47,0.994764191389486
"AR 1.29 - 0.5x",10,"Rho_act",0.49,0.915975143251961
"AR 1.29 - 0.5x",10,"Rho_act",0.51,0.793667367595748
"AR 1.29 - 0.5x",10,"Rho_act",0.53,0.704877546886535
"AR 1.29 - 0.5x",10,"Rho_act",0.55,0.62651136345391
"AR 1.29 - 0.5x",10,"Rho_act",0.57,0.567395927579892
"AR 1.29 - 0.5x",10,"Rho_act",0.59,0.529979341538978
"AR 1.29 - 0.5x",10,"Rho_act",0.61,0.498104834811869
"AR 1.29 - 0.5x",10,"Rho_act",0.63,0.482927822804087
"AR 1.29 - 0.5x",10,"Rho_act",0.65,0.471055585643409
"AR 1.29 - 0.5x",10,"Rho_act",0.67,0.460691468682673
"AR 1.29 - 0.5x",10,"Rho_act",0.69,0.451306519874612
"AR 1.29 - 0.5x",10,"Rho_act",0.71,0.43938424868832
"AR 1.29 - 0.5x",10,"Rho_act",0.73,0.430428404277121
"AR 1.29 - 0.5x",10,"Rho_act",0.75,0.421466654516381
"AR 1.29 - 0.5x",10,"Rho_act",0.77,0.412679607444916
"AR 1.29 - 0.5x",10,"Rho_act",0.79,0.40306626832923
"AR 1.29 - 0.5x",10,"Rho_act",0.81,0.390067263584246
"AR 1.29 - 0.5x",10,"Rho_act",0.83,0.38017822151676
"AR 1.29 - 0.5x",10,"Rho_act",0.85,0.370179111411693
"AR 1.29 - 0.5x",10,"Rho_act",0.87,0.359782923172011
"AR 1.29 - 0.5x",10,"Rho_act",0.89,0.349538858736278
"AR 1.29 - 0.5x",10,"Rho_act",0.91,0.336187618968394
"AR 1.29 - 0.5x",10,"Rho_act",0.93,0.3262170551021
"AR 1.29 - 0.5x",10,"Rho_act",0.95,0.317639187321195
"AR 1.29 - 0.5x",10,"Rho_act",0.97,0.309184661512198
"AR 1.29 - 0.5x",10,"Rho_act",0.99,0.302903913997846
"AR 1.29 - 0.5x",20,"cdc42_act",0.01,0.158264811492067
"AR 1.29 - 0.5x",20,"cdc42_act",0.03,0.157975276200936
"AR 1.29 - 0.5x",20,"cdc42_act",0.05,0.157528026110897
"AR 1.29 - 0.5x",20,"cdc42_act",0.07,0.156959715354146
"AR 1.29 - 0.5x",20,"cdc42_act",0.09,0.156233002355214
"AR 1.29 - 0.5x",20,"cdc42_act",0.11,0.155231659491211
"AR 1.29 - 0.5x",20,"cdc42_act",0.13,0.15427536637251
"AR 1.29 - 0.5x",20,"cdc42_act",0.15,0.153399512811928
"AR 1.29 - 0.5x",20,"cdc42_act",0.17,0.152514878943839
"AR 1.29 - 0.5x",20,"cdc42_act",0.19,0.151764448957594
"AR 1.29 - 0.5x",20,"cdc42_act",0.21,0.151076406078748
"AR 1.29 - 0.5x",20,"cdc42_act",0.23,0.150870205586618
"AR 1.29 - 0.5x",20,"cdc42_act",0.25,0.151138753978942
"AR 1.29 - 0.5x",20,"cdc42_act",0.27,0.151976046427063
"AR 1.29 - 0.5x",20,"cdc42_act",0.29,0.153922615902546
"AR 1.29 - 0.5x",20,"cdc42_act",0.31,0.158598498973283
"AR 1.29 - 0.5x",20,"cdc42_act",0.33,0.164739568597678
"AR 1.29 - 0.5x",20,"cdc42_act",0.35,0.190255491049821
"AR 1.29 - 0.5x",20,"cdc42_act",0.37,0.327302491235099
"AR 1.29 - 0.5x",20,"cdc42_act",0.39,0.675200105786945
"AR 1.29 - 0.5x",20,"cdc42_act",0.41,1.03097025569465
"AR 1.29 - 0.5x",20,"cdc42_act",0.43,1.2246797412694
"AR 1.29 - 0.5x",20,"cdc42_act",0.45,1.38837547439885
"AR 1.29 - 0.5x",20,"cdc42_act",0.47,1.52473163069555
"AR 1.29 - 0.5x",20,"cdc42_act",0.49,1.63551460769013
"AR 1.29 - 0.5x",20,"cdc42_act",0.51,1.77649857297287
"AR 1.29 - 0.5x",20,"cdc42_act",0.53,1.86903945732738
"AR 1.29 - 0.5x",20,"cdc42_act",0.55,1.96721702325441
"AR 1.29 - 0.5x",20,"cdc42_act",0.57,2.11059645663459
"AR 1.29 - 0.5x",20,"cdc42_act",0.59,2.31524580815418
"AR 1.29 - 0.5x",20,"cdc42_act",0.61,2.43282490491044
"AR 1.29 - 0.5x",20,"cdc42_act",0.63,2.45667073587471
"AR 1.29 - 0.5x",20,"cdc42_act",0.65,2.46585608064013
"AR 1.29 - 0.5x",20,"cdc42_act",0.67,2.46707598102595
"AR 1.29 - 0.5x",20,"cdc42_act",0.69,2.46228968077784
"AR 1.29 - 0.5x",20,"cdc42_act",0.71,2.45252996305598
"AR 1.29 - 0.5x",20,"cdc42_act",0.73,2.44475800103819
"AR 1.29 - 0.5x",20,"cdc42_act",0.75,2.43788654473663
"AR 1.29 - 0.5x",20,"cdc42_act",0.77,2.43166270941283
"AR 1.29 - 0.5x",20,"cdc42_act",0.79,2.42890610803832
"AR 1.29 - 0.5x",20,"cdc42_act",0.81,2.42778618706045
"AR 1.29 - 0.5x",20,"cdc42_act",0.83,2.42902900018219
"AR 1.29 - 0.5x",20,"cdc42_act",0.85,2.43198456223854
"AR 1.29 - 0.5x",20,"cdc42_act",0.87,2.43650187864727
"AR 1.29 - 0.5x",20,"cdc42_act",0.89,2.44172154574621
"AR 1.29 - 0.5x",20,"cdc42_act",0.91,2.44844893041459
"AR 1.29 - 0.5x",20,"cdc42_act",0.93,2.45360018827913
"AR 1.29 - 0.5x",20,"cdc42_act",0.95,2.45632456949064
"AR 1.29 - 0.5x",20,"cdc42_act",0.97,2.45846906118314
"AR 1.29 - 0.5x",20,"cdc42_act",0.99,2.45913902416977
"AR 1.29 - 0.5x",20,"Rac_act",0.01,0.467529303262336
"AR 1.29 - 0.5x",20,"Rac_act",0.03,0.466227009939783
"AR 1.29 - 0.5x",20,"Rac_act",0.05,0.46421912539438
"AR 1.29 - 0.5x",20,"Rac_act",0.07,0.461673356019623
"AR 1.29 - 0.5x",20,"Rac_act",0.09,0.458429984646056
"AR 1.29 - 0.5x",20,"Rac_act",0.11,0.453986681604342
"AR 1.29 - 0.5x",20,"Rac_act",0.13,0.449768323305549
"AR 1.29 - 0.5x",20,"Rac_act",0.15,0.445951066565825
"AR 1.29 - 0.5x",20,"Rac_act",0.17,0.442139458066353
"AR 1.29 - 0.5x",20,"Rac_act",0.19,0.439007643718339
"AR 1.29 - 0.5x",20,"Rac_act",0.21,0.436380574018454
"AR 1.29 - 0.5x",20,"Rac_act",0.23,0.435952832101447
"AR 1.29 - 0.5x",20,"Rac_act",0.25,0.43790912444029
"AR 1.29 - 0.5x",20,"Rac_act",0.27,0.442732483677423
"AR 1.29 - 0.5x",20,"Rac_act",0.29,0.453419945644202
"AR 1.29 - 0.5x",20,"Rac_act",0.31,0.480262658598231
"AR 1.29 - 0.5x",20,"Rac_act",0.33,0.51903478602401
"AR 1.29 - 0.5x",20,"Rac_act",0.35,0.655490429729457
"AR 1.29 - 0.5x",20,"Rac_act",0.37,1.14131647387075
"AR 1.29 - 0.5x",20,"Rac_act",0.39,2.1692539674611
"AR 1.29 - 0.5x",20,"Rac_act",0.41,3.45557198060164
"AR 1.29 - 0.5x",20,"Rac_act",0.43,4.23900146626435
"AR 1.29 - 0.5x",20,"Rac_act",0.45,4.9112312465755
"AR 1.29 - 0.5x",20,"Rac_act",0.47,5.45689435309895
"AR 1.29 - 0.5x",20,"Rac_act",0.49,5.8644628792927
"AR 1.29 - 0.5x",20,"Rac_act",0.51,6.32275563876095
"AR 1.29 - 0.5x",20,"Rac_act",0.53,6.57976097700542
"AR 1.29 - 0.5x",20,"Rac_act",0.55,6.82579051919965
"AR 1.29 - 0.5x",20,"Rac_act",0.57,7.1758693343258
"AR 1.29 - 0.5x",20,"Rac_act",0.59,7.65102427607389
"AR 1.29 - 0.5x",20,"Rac_act",0.61,7.98111870113474
"AR 1.29 - 0.5x",20,"Rac_act",0.63,8.04399474474753
"AR 1.29 - 0.5x",20,"Rac_act",0.65,8.04632359003653
"AR 1.29 - 0.5x",20,"Rac_act",0.67,8.01357466072547
"AR 1.29 - 0.5x",20,"Rac_act",0.69,7.95669313626222
"AR 1.29 - 0.5x",20,"Rac_act",0.71,7.87155062105131
"AR 1.29 - 0.5x",20,"Rac_act",0.73,7.81155238562651
"AR 1.29 - 0.5x",20,"Rac_act",0.75,7.76161340414423
"AR 1.29 - 0.5x",20,"Rac_act",0.77,7.71764622029717
"AR 1.29 - 0.5x",20,"Rac_act",0.79,7.6984592559831
"AR 1.29 - 0.5x",20,"Rac_act",0.81,7.68979090050801
"AR 1.29 - 0.5x",20,"Rac_act",0.83,7.69718674848714
"AR 1.29 - 0.5x",20,"Rac_act",0.85,7.7160024054116
"AR 1.29 - 0.5x",20,"Rac_act",0.87,7.74511465187906
"AR 1.29 - 0.5x",20,"Rac_act",0.89,7.77930964921562
"AR 1.29 - 0.5x",20,"Rac_act",0.91,7.82424818466971
"AR 1.29 - 0.5x",20,"Rac_act",0.93,7.85885008393969
"AR 1.29 - 0.5x",20,"Rac_act",0.95,7.87904573522266
"AR 1.29 - 0.5x",20,"Rac_act",0.97,7.89548824045132
"AR 1.29 - 0.5x",20,"Rac_act",0.99,7.90204346454386
"AR 1.29 - 0.5x",20,"Rho_act",0.01,2.27224600887071
"AR 1.29 - 0.5x",20,"Rho_act",0.03,2.27285614151988
"AR 1.29 - 0.5x",20,"Rho_act",0.05,2.27382187553356
"AR 1.29 - 0.5x",20,"Rho_act",0.07,2.27508352650785
"AR 1.29 - 0.5x",20,"Rho_act",0.09,2.27677452026953
"AR 1.29 - 0.5x",20,"Rho_act",0.11,2.27928263189335
"AR 1.29 - 0.5x",20,"Rho_act",0.13,2.28187116397794
"AR 1.29 - 0.5x",20,"Rho_act",0.15,2.28461120293705
"AR 1.29 - 0.5x",20,"Rho_act",0.17,2.28775842078234
"AR 1.29 - 0.5x",20,"Rho_act",0.19,2.29130104976659
"AR 1.29 - 0.5x",20,"Rho_act",0.21,2.29669145516345
"AR 1.29 - 0.5x",20,"Rho_act",0.23,2.30142174125322
"AR 1.29 - 0.5x",20,"Rho_act",0.25,2.30704580015596
"AR 1.29 - 0.5x",20,"Rho_act",0.27,2.31323725883943
"AR 1.29 - 0.5x",20,"Rho_act",0.29,2.320599099959
"AR 1.29 - 0.5x",20,"Rho_act",0.31,2.33299202508264
"AR 1.29 - 0.5x",20,"Rho_act",0.33,2.34548730104869
"AR 1.29 - 0.5x",20,"Rho_act",0.35,2.34771441206794
"AR 1.29 - 0.5x",20,"Rho_act",0.37,2.19027806864397
"AR 1.29 - 0.5x",20,"Rho_act",0.39,1.81784929788739
"AR 1.29 - 0.5x",20,"Rho_act",0.41,1.51063195458754
"AR 1.29 - 0.5x",20,"Rho_act",0.43,1.36810238972692
"AR 1.29 - 0.5x",20,"Rho_act",0.45,1.25402878362111
"AR 1.29 - 0.5x",20,"Rho_act",0.47,1.15948336999825
"AR 1.29 - 0.5x",20,"Rho_act",0.49,1.07904469699879
"AR 1.29 - 0.5x",20,"Rho_act",0.51,0.964285959744329
"AR 1.29 - 0.5x",20,"Rho_act",0.53,0.880286148899659
"AR 1.29 - 0.5x",20,"Rho_act",0.55,0.780274669811895
"AR 1.29 - 0.5x",20,"Rho_act",0.57,0.608598204350235
"AR 1.29 - 0.5x",20,"Rho_act",0.59,0.379632075925967
"AR 1.29 - 0.5x",20,"Rho_act",0.61,0.289105604597403
"AR 1.29 - 0.5x",20,"Rho_act",0.63,0.278156512081306
"AR 1.29 - 0.5x",20,"Rho_act",0.65,0.274571374133888
"AR 1.29 - 0.5x",20,"Rho_act",0.67,0.273653915568961
"AR 1.29 - 0.5x",20,"Rho_act",0.69,0.274559938897825
"AR 1.29 - 0.5x",20,"Rho_act",0.71,0.276757630905127
"AR 1.29 - 0.5x",20,"Rho_act",0.73,0.278544970604368
"AR 1.29 - 0.5x",20,"Rho_act",0.75,0.280075757981495
"AR 1.29 - 0.5x",20,"Rho_act",0.77,0.281389908113082
"AR 1.29 - 0.5x",20,"Rho_act",0.79,0.281810389364488
"AR 1.29 - 0.5x",20,"Rho_act",0.81,0.281671384154321
"AR 1.29 - 0.5x",20,"Rho_act",0.83,0.281033029188156
"AR 1.29 - 0.5x",20,"Rho_act",0.85,0.27998379462054
"AR 1.29 - 0.5x",20,"Rho_act",0.87,0.278587107174612
"AR 1.29 - 0.5x",20,"Rho_act",0.89,0.277075800837803
"AR 1.29 - 0.5x",20,"Rho_act",0.91,0.27518614125846
"AR 1.29 - 0.5x",20,"Rho_act",0.93,0.273812304043144
"AR 1.29 - 0.5x",20,"Rho_act",0.95,0.27304318864168
"AR 1.29 - 0.5x",20,"Rho_act",0.97,0.272443186430534
"AR 1.29 - 0.5x",20,"Rho_act",0.99,0.272229943594449
"AR 1.29 - 0.5x",50,"cdc42_act",0.01,0.0747609194970411
"AR 1.29 - 0.5x",50,"cdc42_act",0.03,0.0748187901362185
"AR 1.29 - 0.5x",50,"cdc42_act",0.05,0.0749136322113656
"AR 1.29 - 0.5x",50,"cdc42_act",0.07,0.0750422057920416
"AR 1.29 - 0.5x",50,"cdc42_act",0.09,0.075224903355067
"AR 1.29 - 0.5x",50,"cdc42_act",0.11,0.0755189743040777
"AR 1.29 - 0.5x",50,"cdc42_act",0.13,0.075845610056227
"AR 1.29 - 0.5x",50,"cdc42_act",0.15,0.0762336361202613
"AR 1.29 - 0.5x",50,"cdc42_act",0.17,0.0767164095713982
"AR 1.29 - 0.5x",50,"cdc42_act",0.19,0.0773358749835163
"AR 1.29 - 0.5x",50,"cdc42_act",0.21,0.078422041045366
"AR 1.29 - 0.5x",50,"cdc42_act",0.23,0.079503686464567
"AR 1.29 - 0.5x",50,"cdc42_act",0.25,0.080959292748909
"AR 1.29 - 0.5x",50,"cdc42_act",0.27,0.0827417492344468
"AR 1.29 - 0.5x",50,"cdc42_act",0.29,0.0851698283505379
"AR 1.29 - 0.5x",50,"cdc42_act",0.31,0.0896325199032854
"AR 1.29 - 0.5x",50,"cdc42_act",0.33,0.094175697042691
"AR 1.29 - 0.5x",50,"cdc42_act",0.35,0.100378934122422
"AR 1.29 - 0.5x",50,"cdc42_act",0.37,0.10856027230086
"AR 1.29 - 0.5x",50,"cdc42_act",0.39,0.121063386533685
"AR 1.29 - 0.5x",50,"cdc42_act",0.41,0.183683531898773
"AR 1.29 - 0.5x",50,"cdc42_act",0.43,0.428385471825929
"AR 1.29 - 0.5x",50,"cdc42_act",0.45,0.751579714604956
"AR 1.29 - 0.5x",50,"cdc42_act",0.47,1.03250056115953
"AR 1.29 - 0.5x",50,"cdc42_act",0.49,1.29061303763836
"AR 1.29 - 0.5x",50,"cdc42_act",0.51,1.62391397716552
"AR 1.29 - 0.5x",50,"cdc42_act",0.53,1.85240897584534
"AR 1.29 - 0.5x",50,"cdc42_act",0.55,2.06367842261644
"AR 1.29 - 0.5x",50,"cdc42_act",0.57,2.26500652523823
"AR 1.29 - 0.5x",50,"cdc42_act",0.59,2.50888681148203
"AR 1.29 - 0.5x",50,"cdc42_act",0.61,2.98137339672065
"AR 1.29 - 0.5x",50,"cdc42_act",0.63,3.24451889476508
"AR 1.29 - 0.5x",50,"cdc42_act",0.65,3.3695912546155
"AR 1.29 - 0.5x",50,"cdc42_act",0.67,3.44856620461006
"AR 1.29 - 0.5x",50,"cdc42_act",0.69,3.49016134936744
"AR 1.29 - 0.5x",50,"cdc42_act",0.71,3.51065677148322
"AR 1.29 - 0.5x",50,"cdc42_act",0.73,3.50341533724113
"AR 1.29 - 0.5x",50,"cdc42_act",0.75,3.47849767254818
"AR 1.29 - 0.5x",50,"cdc42_act",0.77,3.44376035016223
"AR 1.29 - 0.5x",50,"cdc42_act",0.79,3.39587495813327
"AR 1.29 - 0.5x",50,"cdc42_act",0.81,3.32419361889172
"AR 1.29 - 0.5x",50,"cdc42_act",0.83,3.26521533038222
"AR 1.29 - 0.5x",50,"cdc42_act",0.85,3.20420815975946
"AR 1.29 - 0.5x",50,"cdc42_act",0.87,3.14350584291704
"AR 1.29 - 0.5x",50,"cdc42_act",0.89,3.08511703218411
"AR 1.29 - 0.5x",50,"cdc42_act",0.91,3.00904492828097
"AR 1.29 - 0.5x",50,"cdc42_act",0.93,2.95915074533632
"AR 1.29 - 0.5x",50,"cdc42_act",0.95,2.90755809488192
"AR 1.29 - 0.5x",50,"cdc42_act",0.97,2.86097341278493
"AR 1.29 - 0.5x",50,"cdc42_act",0.99,2.82781391571195
"AR 1.29 - 0.5x",50,"Rac_act",0.01,0.115249216304593
"AR 1.29 - 0.5x",50,"Rac_act",0.03,0.115349532754819
"AR 1.29 - 0.5x",50,"Rac_act",0.05,0.115515575426
"AR 1.29 - 0.5x",50,"Rac_act",0.07,0.115742992293531
"AR 1.29 - 0.5x",50,"Rac_act",0.09,0.116071217722998
"AR 1.29 - 0.5x",50,"Rac_act",0.11,0.116610649287112
"AR 1.29 - 0.5x",50,"Rac_act",0.13,0.117220084660614
"AR 1.29 - 0.5x",50,"Rac_act",0.15,0.11796300102819
"AR 1.29 - 0.5x",50,"Rac_act",0.17,0.118902707292709
"AR 1.29 - 0.5x",50,"Rac_act",0.19,0.120140146258107
"AR 1.29 - 0.5x",50,"Rac_act",0.21,0.122367964232826
"AR 1.29 - 0.5x",50,"Rac_act",0.23,0.124638025870565
"AR 1.29 - 0.5x",50,"Rac_act",0.25,0.127767916792172
"AR 1.29 - 0.5x",50,"Rac_act",0.27,0.131687911609202
"AR 1.29 - 0.5x",50,"Rac_act",0.29,0.137213043343249
"AR 1.29 - 0.5x",50,"Rac_act",0.31,0.147796593569106
"AR 1.29 - 0.5x",50,"Rac_act",0.33,0.159084694262042
"AR 1.29 - 0.5x",50,"Rac_act",0.35,0.175601310348335
"AR 1.29 - 0.5x",50,"Rac_act",0.37,0.199259580668459
"AR 1.29 - 0.5x",50,"Rac_act",0.39,0.241968378382351
"AR 1.29 - 0.5x",50,"Rac_act",0.41,0.44814072651082
"AR 1.29 - 0.5x",50,"Rac_act",0.43,1.02137041807514
"AR 1.29 - 0.5x",50,"Rac_act",0.45,1.9484355348166
"AR 1.29 - 0.5x",50,"Rac_act",0.47,2.96315253374702
"AR 1.29 - 0.5x",50,"Rac_act",0.49,4.07309352863894
"AR 1.29 - 0.5x",50,"Rac_act",0.51,5.61838866282311
"AR 1.29 - 0.5x",50,"Rac_act",0.53,6.70386334901026
"AR 1.29 - 0.5x",50,"Rac_act",0.55,7.6542636719969
"AR 1.29 - 0.5x",50,"Rac_act",0.57,8.4721713221181
"AR 1.29 - 0.5x",50,"Rac_act",0.59,9.27009612224884
"AR 1.29 - 0.5x",50,"Rac_act",0.61,10.5451726978821
"AR 1.29 - 0.5x",50,"Rac_act",0.63,11.2539724728081
"AR 1.29 - 0.5x",50,"Rac_act",0.65,11.6811401855586
"AR 1.29 - 0.5x",50,"Rac_act",0.67,11.9281280872835
"AR 1.29 - 0.5x",50,"Rac_act",0.69,12.0067932674878
"AR 1.29 - 0.5x",50,"Rac_act",0.71,11.9534371312339
"AR 1.29 - 0.5x",50,"Rac_act",0.73,11.8107713374918
"AR 1.29 - 0.5x",50,"Rac_act",0.75,11.5887164304649
"AR 1.29 - 0.5x",50,"Rac_act",0.77,11.3203788204873
"AR 1.29 - 0.5x",50,"Rac_act",0.79,11.0054598875846
"AR 1.29 - 0.5x",50,"Rac_act",0.81,10.5581360096645
"AR 1.29 - 0.5x",50,"Rac_act",0.83,10.2090273454439
"AR 1.29 - 0.5x",50,"Rac_act",0.85,9.86238579539574
"AR 1.29 - 0.5x",50,"Rac_act",0.87,9.52962612425174
"AR 1.29 - 0.5x",50,"Rac_act",0.89,9.22029827659719
"AR 1.29 - 0.5x",50,"Rac_act",0.91,8.82759831924434
"AR 1.29 - 0.5x",50,"Rac_act",0.93,8.57905512683126
"AR 1.29 - 0.5x",50,"Rac_act",0.95,8.32457481266202
"AR 1.29 - 0.5x",50,"Rac_act",0.97,8.10023433272965
"AR 1.29 - 0.5x",50,"Rac_act",0.99,7.94398559843352
"AR 1.29 - 0.5x",50,"Rho_act",0.01,2.30920776238448
"AR 1.29 - 0.5x",50,"Rho_act",0.03,2.30914455791176
"AR 1.29 - 0.5x",50,"Rho_act",0.05,2.30904562816608
"AR 1.29 - 0.5x",50,"Rho_act",0.07,2.30891849694031
"AR 1.29 - 0.5x",50,"Rho_act",0.09,2.30875316266864
"AR 1.29 - 0.5x",50,"Rho_act",0.11,2.308519482491
"AR 1.29 - 0.5x",50,"Rho_act",0.13,2.30829231466567
"AR 1.29 - 0.5x",50,"Rho_act",0.15,2.30807260169343
"AR 1.29 - 0.5x",50,"Rho_act",0.17,2.3078462941011
"AR 1.29 - 0.5x",50,"Rho_act",0.19,2.30764026896246
"AR 1.29 - 0.5x",50,"Rho_act",0.21,2.3074200010856
"AR 1.29 - 0.5x",50,"Rho_act",0.23,2.30731925542105
"AR 1.29 - 0.5x",50,"Rho_act",0.25,2.30733438364689
"AR 1.29 - 0.5x",50,"Rho_act",0.27,2.30749277659226
