"geometry","time","cdc42_ratio","cdc42_contrast","rac_ratio","rac_contrast","rho_front_back_ratio","rho_separation","cdc42_boundary_mean","rac_boundary_mean","rho_boundary_mean","cdc42_peaks","rac_peaks","cdc42_dominance","cdc42_peak_position"
"AR 1.29 - 0.5x",37,32.0366924211722,0.939461251916422,53.3221922828084,0.963182634647959,0.0750528244856724,0.347403754453465,1.34414941670057,4.15191601561815,1.36980096843953,1,1,Inf,0.56875
"AR 1.29 - 0.5x",38,32.8111665751602,0.940847944552457,55.4529403118277,0.964572261622643,0.0736696093200673,0.347704865110794,1.34932823982495,4.15808564480177,1.36853543110077,1,1,Inf,0.56875
"AR 1.29 - 0.5x",39,33.5692728336842,0.942145152730803,57.5684418024466,0.965851917202338,0.0723531267632977,0.348011728012449,1.35431946276832,4.16374544289017,1.36737577543995,1,1,Inf,0.58125
"AR 1.29 - 0.5x",40,34.3103603307456,0.9433593998683,59.6679117986265,0.967033643639515,0.0710979952969335,0.348323977922728,1.35917376572983,4.16896718755824,1.36620608304922,1,1,Inf,0.58125
"AR 1.29 - 0.5x",41,35.0329442838146,0.944495237906541,61.748856310216,0.968126909116679,0.0698997641136162,0.348623333460858,1.36392805595658,4.17383719993777,1.36492366582213,1,1,Inf,0.58125
"AR 1.29 - 0.5x",42,35.7361948163228,0.945557780004168,63.8084206196718,0.969139812683648,0.0687542687188458,0.348905306779791,1.36859000730744,4.17841960146528,1.36351096632527,1,1,Inf,0.58125
"AR 1.29 - 0.5x",43,36.4211428317442,0.94655427791202,65.8452564652515,0.970080150697908,0.0676571486308337,0.349197235348433,1.37314505512691,4.18274090470965,1.36202216612897,1,1,Inf,0.58125
"AR 1.29 - 0.5x",44,37.0905747455945,0.947493572534468,67.8606489042774,0.970955835708429,0.0666039484207689,0.349499364661828,1.37756842963138,4.18679682022156,1.36053658011458,1,1,Inf,0.59375
"AR 1.29 - 0.5x",45,37.747258322763,0.948383444750075,69.8576016384332,0.971774376301847,0.0655909205236452,0.349811451474561,1.38183570506964,4.19056918119293,1.35911961353412,1,1,Inf,0.59375
"AR 1.29 - 0.5x",46,38.3922557155752,0.949228599285082,71.8384996301976,0.972541993449151,0.064615462034022,0.350102857794332,1.38592997557524,4.1940432972603,1.35780685414244,1,1,Inf,0.59375
"AR 1.29 - 0.5x",47,39.024813263003,0.950030997350119,73.8035171500683,0.973263289265026,0.0636757048769993,0.350394860890657,1.38984351261371,4.19721801251721,1.3566114917779,1,1,Inf,0.59375
"AR 1.29 - 0.5x",48,39.6434014732508,0.950791520209836,75.750778155222,0.973941632279543,0.0627699142222743,0.350692301383013,1.39357474198681,4.20010557254796,1.3555400308113,1,1,Inf,0.59375
"AR 1.29 - 0.5x",49,40.2470531691333,0.951511687591377,77.6777931627742,0.974579866572233,0.0618961128537226,0.350992534508289,1.39712363803992,4.20272466407036,1.35460630706305,1,1,Inf,0.59375
"AR 1.29 - 0.5x",50,40.8364987644446,0.952194852364182,79.5833689285823,0.975180983041643,0.0610519146065782,0.351293966631609,1.40048876900858,4.20509253629995,1.35384055390306,1,1,Inf,0.60625
"AR 1.29 - 0.5x",51,41.4143269142899,0.952846121923812,81.4689770294734,0.975748456303935,0.0602346531298199,0.351578918046905,1.40366899849184,4.20722146819089,1.35328555455972,1,1,Inf,0.60625
"AR 1.29 - 0.5x",52,41.9835225408139,0.95347054215715,83.3382474635374,0.976285966804507,0.059441940221057,0.351851560995947,1.4066708143756,4.20912291979618,1.35297181855905,1,1,Inf,0.60625
"AR 1.29 - 0.5x",53,42.5456032299938,0.954071138033462,85.1946526312369,0.976796704448053,0.058672140714022,0.352123176518681,1.40951760678537,4.21081851596845,1.35288831113676,1,1,Inf,0.60625
"AR 1.29 - 0.5x",54,43.1000843118941,0.954648612781437,87.0394385601677,0.977282908288504,0.0579242846326999,0.352394383316813,1.41225790544542,4.21235397288594,1.35296798868656,1,1,Inf,0.60625
"AR 1.29 - 0.5x",55,43.6452297653294,0.955202380847569,88.8712598387446,0.977745944547917,0.0571977255515933,0.352667064719585,1.41496847950616,4.21381129871025,1.3530783431295,1,1,Inf,0.60625
"AR 1.29 - 0.5x",56,44.1792143360282,0.955731855248198,90.6872583220145,0.978186718235419,0.0564918691984903,0.352943112337824,1.41773164021046,4.21530240725467,1.35304440672644,1,1,Inf,0.61875
"AR 1.29 - 0.5x",57,44.7012281200823,0.956237499903834,92.4847794105698,0.978606143025526,0.0558059783102814,0.353208339518434,1.4205906128311,4.21692825279096,1.35274878941104,1,1,Inf,0.61875
"AR 1.29 - 0.5x",58,45.212277902097,0.956721458218591,94.2631151012837,0.979005515430882,0.0551390176465266,0.353471434046681,1.42353482095354,4.2187359975954,1.35220323828317,1,1,Inf,0.61875
"AR 1.29 - 0.5x",59,45.7150337658098,0.957187229917753,96.0244518879459,0.979386639542063,0.0544896855134033,0.353738842645933,1.42652294703934,4.22071463734077,1.3515066352319,1,1,Inf,0.61875
"AR 1.29 - 0.5x",60,46.2123296150456,0.957638184425396,97.7729648290438,0.979751544327321,0.0538567437946317,0.354007628984993,1.42950791551282,4.22281795661551,1.35076982079896,1,1,Inf,0.61875
"AR 1.29 - 0.5x",61,46.7055260411342,0.958076135702277,99.5124056074461,0.980101958679498,0.0532392953904908,0.354274166066358,1.43244916094314,4.22498775193591,1.35007776182144,1,1,Inf,0.61875
"AR 1.29 - 0.5x",62,47.1940968804291,0.958501141644753,101.244131562557,0.980438975133,0.052636730086227,0.35453591828367,1.43531905372916,4.22716969386043,1.34948328860826,1,1,Inf,0.61875
"AR 1.29 - 0.5x",63,47.6762787777125,0.958912224799819,102.966771451905,0.980763084473339,0.0520485581438283,0.35479272630425,1.43811241795005,4.22932875383489,1.34899842590043,1,1,Inf,0.63125
"AR 1.29 - 0.5x",64,48.150021774217,0.95930825810846,104.677189296829,0.981074439873847,0.0514743442897417,0.355030625439473,1.44085526708762,4.23146788854758,1.34857362509339,1,1,Inf,0.63125
"AR 1.29 - 0.5x",65,48.6138638536776,0.959688686898113,106.371970630167,0.981373164818882,0.0509137108712909,0.355269324472181,1.44359404661654,4.23363449301999,1.34810835731282,1,1,Inf,0.63125
"AR 1.29 - 0.5x",66,49.0676784630951,0.96005406958355,108.048968136741,0.981659615545448,0.0503662870341981,0.355513665298445,1.44636637169859,4.23589661790764,1.34751995233191,1,1,Inf,0.63125
"AR 1.29 - 0.5x",67,49.5130885137003,0.960406301438932,109.708588892519,0.981934554310491,0.0498315872440522,0.355765340386305,1.44918404635163,4.23830659061487,1.34679604703733,1,1,Inf,0.63125
"AR 1.29 - 0.5x",68,49.9529627615097,0.960748111756304,111.354107805193,0.982199137716729,0.0493089922976965,0.356023844490089,1.45203855055041,4.24088400912769,1.34597751902343,1,1,Inf,0.63125
"AR 1.29 - 0.5x",69,50.3899491772698,0.961081884064508,112.990290422022,0.982454645982605,0.0487979139329135,0.356286761912149,1.45491353737823,4.24362157139878,1.3451149143834,1,1,Inf,0.63125
"AR 1.29 - 0.5x",70,50.8252088820529,0.961408742132584,114.621031016542,0.982702108929353,0.0482979196537552,0.356551100346446,1.45779311931966,4.24649854827049,1.34424373772278,1,1,Inf,0.63125
"AR 1.29 - 0.5x",71,51.2582285596285,0.961728515199899,116.24770821481,0.98294209728743,0.0478086889353951,0.356811818942026,1.4606646518145,4.24949106122329,1.34338276716131,1,1,Inf,0.64375
"AR 1.29 - 0.5x",72,51.6874066810644,0.96204026491365,117.869027696645,0.983174759323312,0.0473299197319934,0.357057942415188,1.46351837259529,4.25257683756197,1.34254127725439,1,1,Inf,0.64375
"AR 1.29 - 0.5x",73,52.110794418643,0.962342871691297,119.481903407075,0.983399996651426,0.0468612791033131,0.357300208935545,1.46634597299782,4.25573604461065,1.34172569349227,1,1,Inf,0.64375
"AR 1.29 - 0.5x",74,52.5267020044127,0.962635471174086,121.082665799559,0.983617657864027,0.0464023930127696,0.357537747195299,1.46913914177542,4.25895025368861,1.34094368481362,1,1,Inf,0.64375
"AR 1.29 - 0.5x",75,52.9341782649706,0.962917762644416,122.668213249327,0.983827695513253,0.0459528453526872,0.357770265397011,1.47188852348789,4.26220098667135,1.34020662989385,1,1,Inf,0.64375
"AR 1.29 - 0.5x",76,53.3334373114287,0.963190254492158,124.237047982051,0.984030284710267,0.045512170103265,0.357998409419802,1.47458346045669,4.2654688287368,1.33953130556464,1,1,Inf,0.64375
"AR 1.29 - 0.5x",77,53.7260772579619,0.963454351193991,125.790104351028,0.984225898304628,0.0450798536054117,0.358223557601992,1.47721315604578,4.26873398711633,1.33893950442778,1,1,Inf,0.64375
